SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OWN_CAR_AGE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
100692,0,Cash loans,M,N,Y,1,135110.85166662198,659267.3377396401,51333.04170999997,589731.0303234408,Commercial associate,Secondary / secondary special,Married,House / apartment,-11464,-3456,,3,2,0.4012368219783539,0.773584957295816,0.6166067351281161
100693,0,Cash loans,F,Y,N,2,198841.73943442374,810468.2392874686,51713.1103397823,736652.3508066431,Working,Higher education,Single / not married,House / apartment,-21553,-5023,2.0,3,2,,0.598739414413569,
100694,0,Cash loans,M,Y,Y,0,160356.45961508236,719187.6497379199,37245.09999694957,669459.5471753916,Commercial associate,Secondary / secondary special,Married,House / apartment,-21403,-12889,12.0,2,2,,0.9112723085414528,0.39378782871256757
100695,0,Cash loans,M,N,Y,2,270947.10640820314,974142.4779493249,52796.63818829719,948484.151942851,Working,Secondary / secondary special,Civil marriage,House / apartment,-10662,-3710,,4,2,,0.7631459793307531,0.7729790312688111
100696,0,Cash loans,F,Y,Y,0,189107.10431500932,921796.253792203,44469.08952533251,901533.7647295939,Commercial associate,Secondary / secondary special,Separated,Rented apartment,-8378,-1037,5.0,1,2,,0.591025093905244,0.4291592767694627
100697,0,Cash loans,F,N,Y,0,103851.91836356351,401222.24944087415,17615.22890260411,348935.29252630146,Commercial associate,Secondary / secondary special,Married,House / apartment,-23852,-173,,2,2,,0.3983199858050604,0.30992777766928914
100698,0,Cash loans,M,N,N,0,268940.91965877917,777468.5181606686,36349.81896089816,676469.1296811035,Working,Secondary / secondary special,Married,Rented apartment,-20310,-11182,,2,2,,0.46438250043924245,0.4695269157368092
100699,0,Cash loans,M,N,Y,1,167716.04098882372,883481.2900045115,51851.91906954123,775371.0292779646,Working,Secondary / secondary special,Civil marriage,House / apartment,-12738,-3282,,3,2,,0.3921989184996882,0.47582236657953064
100700,0,Cash loans,F,Y,Y,0,124260.07542409259,628980.7287868961,25839.291953352964,590900.3331277466,Working,Secondary / secondary special,Single / not married,House / apartment,-10475,-413,3.0,1,2,0.8036757874585119,0.575085629547654,0.44545572692298685
100701,1,Cash loans,F,N,Y,1,67710.6090558158,305372.1778799428,23687.062944121033,268856.1358342897,Working,Secondary / secondary special,Civil marriage,House / apartment,-17588,-700,,3,2,,0.7777293267996509,0.5052269910850228
100702,0,Cash loans,F,N,Y,0,149595.38042430975,611514.3285646496,38198.194090233126,575974.7000570467,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,-22832,-8010,,2,2,0.31555300489633126,0.4442258988396374,0.6599946056687819
100703,0,Cash loans,M,N,N,0,333515.44236364344,945177.5697286653,44367.401319163786,906240.8865397475,Working,Secondary / secondary special,Married,House / apartment,-10905,-2936,,2,2,,0.6315141639632946,0.7076686771975307
100704,0,Cash loans,M,N,Y,0,34040.69075596999,186318.8727642092,10555.639644606252,182364.6504430181,Working,Higher education,Separated,House / apartment,-9442,-1470,,1,2,0.6133376565200815,0.6225279196102343,0.13864574675359057
100705,0,Cash loans,F,N,Y,0,34722.50911405033,82944.06598262418,4566.192969701786,81293.34650135564,Pensioner,Secondary / secondary special,Separated,House / apartment,-8379,365243,,1,2,0.4536044371847639,0.7128567897322516,0.3773302652475658
100706,0,Revolving loans,M,N,Y,0,195569.22276769328,690894.2527653367,50721.30450782807,609509.1042305921,Pensioner,Secondary / secondary special,Married,House / apartment,-13717,365243,,2,2,,0.45006198868399466,0.3063652986600955
100707,0,Cash loans,F,N,Y,0,149954.3441926623,811289.5502276241,36361.83073059635,727590.6440911517,Commercial associate,Higher education,Married,House / apartment,-14621,-2259,,2,2,,0.4989551214468092,0.09934192238681736
100708,0,Cash loans,M,N,Y,1,186500.99588462323,817297.1881625575,46745.170247125396,716973.7622938775,Working,Secondary / secondary special,Separated,House / apartment,-24149,-13751,,2,2,0.8508258168393208,0.5189603219737988,0.23918230825692882
100709,0,Cash loans,F,N,Y,1,102416.90191992768,384522.1601121002,26321.46590457191,366092.6913136609,Working,Secondary / secondary special,Married,House / apartment,-12597,-503,,3,2,,0.4716981612429572,0.41926172438685194
100710,0,Cash loans,F,N,Y,0,45666.0920104481,235885.6050864041,12956.620068242331,224803.63800198762,State servant,Higher education,Single / not married,With parents,-20361,-2634,,1,2,,0.11596844291739186,0.44868970682264064
100711,0,Cash loans,F,N,N,0,87904.60744617901,523740.5890332901,28441.05562936083,445493.48886168486,Working,Secondary / secondary special,Single / not married,House / apartment,-21661,-11452,,1,2,,0.8139003085580164,
100712,0,Cash loans,F,Y,N,0,290687.0828335661,800916.6251906,42943.17326312832,700583.7754874115,Working,Secondary / secondary special,Single / not married,House / apartment,-14988,-6563,3.0,1,2,0.30916504102643333,0.5450711264498918,0.3550106546094024
100713,0,Cash loans,M,N,Y,0,106319.64806532415,234214.95575595612,16507.56637729238,210846.1687832349,Working,Secondary / secondary special,Married,House / apartment,-11003,-2251,,2,2,,0.5428377569477947,0.6180627513567803
100714,0,Cash loans,F,Y,Y,0,106781.0403685905,411315.45870667725,18415.47759213816,362401.6220981085,Commercial associate,Secondary / secondary special,Married,House / apartment,-16450,-1047,1.0,2,2,0.7145247731614078,0.6392455339050696,
100715,0,Cash loans,F,N,Y,0,35785.5694546298,112709.67287327578,8370.741367112392,105124.54595599293,Working,Secondary / secondary special,Married,House / apartment,-16914,-338,,2,2,,0.8043218458828071,0.679326239699084
100716,0,Revolving loans,F,Y,Y,2,54055.14497302569,252275.69398679622,10806.329467759904,215963.96833949405,Pensioner,Higher education,Married,House / apartment,-20368,365243,5.0,4,3,0.7838636427890735,0.7195768778965662,
100717,1,Cash loans,F,N,N,2,232137.1365786998,923217.1536476163,48709.08904739406,899151.230632103,Pensioner,Secondary / secondary special,Married,House / apartment,-11254,365243,,4,2,0.9402470784030271,0.5294685783278233,0.4653699000580994
100718,1,Revolving loans,M,N,N,0,117041.7482185641,467700.20810333936,25986.286660035486,430247.0084775955,Working,Secondary / secondary special,Married,House / apartment,-20551,-5716,,2,3,,0.5629574499934807,
100719,0,Cash loans,M,N,Y,1,218731.65608966222,748046.5405044523,41698.76759852521,702468.9453206599,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-12699,365243,,2,2,,0.593986947520984,0.3111549729490564
100720,0,Cash loans,F,Y,Y,0,91413.67051158157,259860.9278207044,12345.2064931201,243481.74155034177,Working,Secondary / secondary special,Civil marriage,House / apartment,-9269,-940,11.0,2,3,,0.5145694516903169,
100721,0,Revolving loans,F,N,N,0,63966.128560699945,182547.63995915005,11706.114536502979,167506.50885133835,Working,Higher education,Married,House / apartment,-13217,-4271,,2,3,,0.40175198391826206,0.6300962707068902
100722,0,Cash loans,F,Y,Y,2,116954.26144853607,414939.7974261912,24125.797247761922,388014.0951221676,Working,Secondary / secondary special,Married,House / apartment,-10002,-2001,17.0,4,2,,0.6030874220017319,
100723,0,Cash loans,M,N,Y,0,100059.81542863429,473017.0804030807,29659.555925136334,407462.4042701246,State servant,Secondary / secondary special,Married,House / apartment,-24317,-6807,,2,3,0.8742993103742402,0.24095591302695432,0.5069849287927728
100724,0,Cash loans,M,N,Y,0,87856.04589804026,294194.46320488426,19003.959741562667,267035.0809085906,Working,Higher education,Married,House / apartment,-20683,-10298,,2,2,,0.755045573447538,0.4618192855558185
100725,0,Cash loans,M,N,Y,0,89009.22618646444,294092.57837517286,14014.524972473373,281293.94143215887,Working,Secondary / secondary special,Married,House / apartment,-13815,-2657,,2,2,0.5637160499965415,0.5865491424064571,0.3076266433520729
100726,0,Cash loans,M,Y,Y,1,124558.52299825806,460866.82512713864,35399.94250534849,417055.4427194266,Working,Higher education,Married,With parents,-14935,-1368,2.0,3,3,0.4950054432907055,0.5257880808486401,0.4675241161359223
100727,0,Cash loans,M,N,Y,1,104215.45165766822,621483.1995625879,45494.91708126672,551943.8607483561,Working,Secondary / secondary special,Married,House / apartment,-13869,-1734,,3,2,,0.7486461309536856,0.5263548434638788
100728,0,Cash loans,M,N,Y,0,83605.60450998668,197722.4525774036,14460.66451515804,184824.6369661823,Pensioner,Secondary / secondary special,Separated,House / apartment,-12508,365243,,1,2,0.40377340374993015,0.6673508757187835,0.6817919003714066
100729,0,Cash loans,F,N,N,1,328521.3761033583,1044241.3096280618,63976.646283101116,962256.8267213933,Pensioner,Higher education,Married,House / apartment,-24653,365243,,3,2,,0.8531599401454567,0.5507014596318657
100730,0,Cash loans,F,Y,N,1,167540.01754280442,530768.184883412,38641.06722462667,493622.84640137595,Commercial associate,Secondary / secondary special,Married,House / apartment,-10120,-2587,3.0,3,3,0.49438697365428413,0.4160878720321752,0.316837623748075
100731,0,Cash loans,F,N,N,0,144241.0845706588,850734.3658504209,55382.296152472445,845424.6059684046,Working,Secondary / secondary special,Married,House / apartment,-10666,-3055,,2,2,0.6234443761497667,0.6130374603702177,
100732,0,Cash loans,F,Y,Y,0,128891.63595750314,467710.62610812817,27137.59789729805,408077.209374923,Working,Secondary / secondary special,Married,House / apartment,-10921,-3071,9.0,2,2,0.4584182421345868,0.6253582221504975,0.17687081012459552
100733,0,Cash loans,F,N,Y,0,185870.84564450695,793275.9029808969,55607.390252996236,747640.6410856933,Working,Secondary / secondary special,Civil marriage,House / apartment,-21071,-352,,2,2,0.5066025646992866,0.39085897770776845,0.5990953734992334
100734,0,Cash loans,F,Y,Y,0,173843.6683671708,485462.58887337946,31068.50281990992,414870.1579283524,State servant,Secondary / secondary special,Married,House / apartment,-17259,-9087,0.0,2,2,,0.4713160395686852,0.4278822425041447
100735,0,Cash loans,F,N,N,0,79448.19257173133,162935.00361859196,6530.523828302413,154312.12730474124,Working,Higher education,Married,Rented apartment,-9733,-1306,,2,2,,0.49207799281515135,
100736,0,Cash loans,F,Y,Y,1,61936.49949224642,207925.63882925632,16609.123277052462,182889.8350708446,Working,Secondary / secondary special,Married,House / apartment,-12660,-5335,3.0,3,2,0.4721074939380571,0.480754906502418,0.22220408544626546
100737,0,Cash loans,F,N,Y,1,42742.87133117379,194742.1744364556,11138.091821177313,189101.7139057519,Working,Secondary / secondary special,Married,House / apartment,-16302,-3644,,3,2,,0.6463176298524531,0.6255751273509942
100738,0,Cash loans,F,N,Y,0,326428.2849932333,1555810.0583011773,97812.40769254185,1385374.421559563,Pensioner,Secondary / secondary special,Married,House / apartment,-22168,365243,,2,2,0.49520951319168,0.4963195187159467,0.5027891699626658
100739,0,Cash loans,M,N,N,1,106653.97884704891,534923.3859901379,30082.719513948465,486865.58471676614,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10758,-4104,,3,1,,0.7279962438548775,0.653990599500667
100740,0,Cash loans,M,N,N,1,179159.14518720555,975101.3414868453,42916.253495571524,904274.1555002729,State servant,Secondary / secondary special,Married,House / apartment,-9012,-1371,,3,3,,0.33316352260800147,0.40596994493135125
100741,0,Cash loans,M,Y,Y,0,147418.48153285673,363016.85639936297,26631.062098303595,341778.3198241983,Working,Secondary / secondary special,Married,House / apartment,-23343,-3297,7.0,2,2,0.6057933000189152,0.4783484600581642,0.4266551868388017
100742,0,Cash loans,F,Y,N,0,210297.68828435152,490239.7563974305,32994.220869581935,438701.558142075,Working,Incomplete higher,Separated,Municipal apartment,-15708,-5049,2.0,1,2,,0.8382598441603504,0.6850019849711825
100743,0,Cash loans,F,Y,Y,0,129021.07839958718,664554.2374817809,48605.918091179,580494.7715375567,Commercial associate,Secondary / secondary special,Married,House / apartment,-24749,-2421,13.0,2,2,0.538561652302373,0.6770136672953699,
100744,0,Cash loans,F,N,Y,0,68597.78093369016,256761.8614534483,15240.830933403555,242711.76254059622,Working,Secondary / secondary special,Married,House / apartment,-9589,-194,,2,2,,0.5991254968645393,0.49389416430917354
100745,1,Cash loans,M,N,N,0,79335.5488280998,459231.1989152795,32912.31308483041,420787.470244355,Working,Secondary / secondary special,Married,House / apartment,-12703,-672,,2,3,0.6012828360573639,0.5362873168965205,
100746,0,Cash loans,F,N,Y,0,111817.22409373714,645625.8115888721,46426.160858404,554363.1897871118,Pensioner,Secondary / secondary special,Married,House / apartment,-10684,365243,,2,2,0.4178074069824906,0.693041458939464,0.34387269158093137
100747,0,Cash loans,F,Y,Y,1,60316.74026932477,154809.45361664,8274.85179985494,144054.50411072018,Commercial associate,Secondary / secondary special,Married,House / apartment,-22135,-4536,10.0,3,2,,0.6552809280417848,0.589393029961091
100748,0,Cash loans,M,N,N,0,86928.07322929284,414203.49516295164,16635.62476726382,381096.9683007659,Working,Higher education,Married,House / apartment,-9496,-1084,,2,2,,0.571602042387556,0.19814017865796027
100749,0,Revolving loans,F,N,Y,0,73173.51273383625,165988.93663710347,12348.16552778403,153846.9961289561,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-20785,-9541,,2,2,,0.38386794806402735,0.20457524579826722
100750,0,Cash loans,F,N,N,3,113058.0425295458,408551.075851449,19359.327437904238,353831.06322492356,Pensioner,Higher education,Single / not married,House / apartment,-15984,365243,,4,1,0.7221887347476669,0.47675019735002233,
100751,0,Cash loans,F,N,Y,1,103983.124565608,558060.8104646913,41714.224811504486,513943.94603138405,Working,Secondary / secondary special,Married,House / apartment,-22444,-4235,,3,2,,0.19882210495619954,
100752,0,Revolving loans,F,Y,Y,1,141455.55905145782,543732.2659363481,35196.85281156111,522955.25837130006,Working,Secondary / secondary special,Married,House / apartment,-9385,-2664,2.0,3,2,0.6142868615146819,0.5099070136798143,0.781819310276565
100753,0,Cash loans,F,N,Y,0,204277.3017683902,436020.44935502263,28511.246666772968,379298.1728212421,Working,Lower secondary,Separated,House / apartment,-10167,-555,,1,2,0.42351826190079217,0.5388443509640741,0.6431530988802366
100754,0,Cash loans,F,Y,N,0,118029.79919340654,349523.3646064805,17437.278432854502,329788.60911878373,Commercial associate,Higher education,Civil marriage,Rented apartment,-22337,-9850,16.0,2,2,0.4184304857894923,0.6470188079798349,
100755,0,Cash loans,M,N,Y,0,62868.1578678801,147456.11835367593,8272.925823430494,129271.91927820562,Pensioner,Secondary / secondary special,Married,House / apartment,-16468,365243,,2,1,,0.9038694980668386,
100756,0,Cash loans,M,N,Y,0,47850.2351457316,173837.08912871528,9123.609599301506,155821.26681351842,Commercial associate,Secondary / secondary special,Married,House / apartment,-12993,-1246,,2,3,0.47654439768475293,0.797365067526236,
100757,0,Cash loans,F,Y,Y,0,144517.93619343283,691777.9072299848,32938.271348224866,625642.7131896911,Working,Secondary / secondary special,Married,House / apartment,-12859,-144,0.0,2,2,,0.8202391855444781,0.33129429093547835
100758,0,Cash loans,M,Y,N,0,95535.21806482965,443419.9912931093,30587.222765872357,427681.969710534,Working,Secondary / secondary special,Married,House / apartment,-14531,-5198,5.0,2,2,0.7978118963218669,0.7583376297746828,0.09946208046028521
100759,0,Cash loans,F,Y,Y,3,123169.81667791505,600546.4627935104,26324.19438017874,530829.2757579978,Working,Secondary / secondary special,Married,House / apartment,-16215,-2772,9.0,5,2,,0.41966759304028933,0.26888530849411635
100760,0,Cash loans,F,N,Y,0,157120.85693290146,555463.7143311815,33593.710552937984,494111.75424235617,Pensioner,Secondary / secondary special,Married,House / apartment,-8592,365243,,2,3,,0.28430302291345644,0.16394323555073
100761,0,Cash loans,F,Y,Y,0,274193.27143540327,839338.0671415116,51569.213541297926,822982.1348341998,Working,Incomplete higher,Single / not married,House / apartment,-8487,-219,2.0,1,3,,0.8041672418695099,0.4498785195524803
100762,0,Cash loans,F,N,Y,0,55617.170613918934,123899.9988633142,9690.89527396771,119131.64314568073,Working,Secondary / secondary special,Separated,Rented apartment,-16630,-7556,,1,3,0.5107205069494497,0.48673660988348716,0.5114596567403134
